Column,Accident_Index,Accident_Severity,Date,Day_of_Week,Light_Conditions,Number_of_Casualties,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Special_Conditions_at_Site,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Age_Band_of_Driver,Sex_of_Driver,Driver_age_sex,Vehicle_Type
11435,2016450047166,Serious,2016-02-15,Monday,Darkness - lighting unknown,2,0,0,Surrey,Dry,Single carriageway,None,40,18:15:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11449,2016450049679,Slight,2016-03-02,Wednesday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,16:30:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
11457,2016450051357,Slight,2016-02-29,Monday,Darkness - no lighting,1,0,0,Surrey,Dry,Single carriageway,None,40,18:41:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
11461,2016450052216,Slight,2016-03-13,Sunday,Darkness - lighting unknown,1,0,0,Surrey,Dry,Single carriageway,None,30,18:40:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11475,2016450059215,Slight,2016-04-01,Friday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,13:15:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
11476,2016450059571,Slight,2016-04-16,Saturday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,11:00:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
11482,2016450061546,Slight,2016-04-09,Saturday,Darkness - lights lit,1,2,4,Surrey,Dry,Single carriageway,None,30,23:10:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11484,2016450062366,Slight,2016-04-02,Saturday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,20,12:45:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11486,2016450063518,Slight,2016-05-03,Tuesday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,40,08:30:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
11487,2016450063917,Slight,2016-04-05,Tuesday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,11:18:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
11515,2016450076632,Slight,2016-05-21,Saturday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,11:15:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11520,2016450077276,Slight,2016-06-14,Tuesday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,15:30:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
11521,2016450077349,Slight,2016-05-29,Sunday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,40,14:30:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
11522,2016450079298,Serious,2016-06-07,Tuesday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,09:22:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
11528,2016450082430,Slight,2016-06-21,Tuesday,Daylight,1,0,0,Surrey,Dry,Dual carriageway,None,70,18:50:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
11535,2016450084276,Slight,2016-06-23,Thursday,Daylight,1,0,4,Surrey,Wet or damp,Single carriageway,None,30,11:05:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
11539,2016450085207,Slight,2016-07-11,Monday,Daylight,1,0,5,Surrey,Wet or damp,Dual carriageway,None,40,16:10:00,Rural,Raining no high winds,46 - 55,Male,46 - 55_Male,9
11540,2016450085286,Slight,2016-06-26,Sunday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,07:30:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11546,2016450086162,Serious,2016-07-01,Friday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,10:50:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
11548,2016450087014,Serious,2016-07-11,Monday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,15:08:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
11563,2016450091255,Slight,2016-07-19,Tuesday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,15:50:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11564,2016450092024,Slight,2016-07-30,Saturday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,60,10:50:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11592,2016450111499,Slight,2016-09-21,Wednesday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,11:37:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
11597,2016450113999,Serious,2016-10-03,Monday,Daylight,1,1,1,Surrey,Dry,One way street,None,30,12:56:00,Rural,Fine no high winds,66 - 75,Female,66 - 75_Female,9
11612,2016450119033,Slight,2016-10-21,Friday,Daylight,2,0,0,Surrey,Dry,Single carriageway,None,30,15:10:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
11618,2016450120474,Slight,2016-10-10,Monday,Darkness - lighting unknown,1,0,8,Surrey,Dry,Single carriageway,None,30,21:15:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
11619,2016450121156,Serious,2016-10-28,Friday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,12:44:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11627,2016450124314,Slight,2016-11-04,Friday,Daylight,1,0,0,Surrey,Wet or damp,Single carriageway,None,40,08:00:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
11637,2016450128446,Serious,2016-11-16,Wednesday,Daylight,1,0,0,Surrey,Wet or damp,Single carriageway,None,30,07:55:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
11638,2016450128461,Slight,2016-11-16,Wednesday,Daylight,1,0,0,Surrey,Wet or damp,Single carriageway,None,30,09:12:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
11648,2016450133537,Slight,2016-12-01,Thursday,Daylight,1,0,0,Surrey,Dry,Single carriageway,None,30,08:05:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
11650,2016450134456,Slight,2016-11-07,Monday,Darkness - lights lit,1,0,5,Surrey,Dry,Dual carriageway,None,30,18:30:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
11661,2016450139146,Slight,2016-12-13,Tuesday,Daylight,1,0,0,Surrey,Wet or damp,Single carriageway,None,30,10:45:00,Rural,Raining no high winds,26 - 35,Male,26 - 35_Male,9
11663,2016450140550,Fatal,2016-12-24,Saturday,Daylight,1,0,0,Surrey,Wet or damp,Single carriageway,None,60,09:40:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
11674,2016450143382,Slight,2016-12-23,Friday,Darkness - lights lit,1,0,0,Surrey,Dry,Single carriageway,None,30,17:15:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11676,2016450144007,Slight,2016-11-22,Tuesday,Darkness - lights lit,1,0,0,Surrey,Wet or damp,Single carriageway,None,30,07:00:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
11695,2016460040703,Serious,2016-01-15,Friday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,09:45:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11696,2016460040730,Slight,2016-01-19,Tuesday,Darkness - no lighting,1,0,0,Kent,Dry,Single carriageway,None,40,17:07:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11699,2016460042066,Serious,2016-01-20,Wednesday,Daylight,1,0,4,Kent,Dry,Single carriageway,None,30,07:19:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11712,2016460043876,Serious,2016-02-04,Thursday,Daylight,1,2,0,Kent,Dry,Single carriageway,None,30,17:00:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
11715,2016460044746,Slight,2016-02-10,Wednesday,Daylight,1,0,0,Kent,Wet or damp,Single carriageway,None,30,07:20:00,Rural,Raining no high winds,46 - 55,Female,46 - 55_Female,9
11716,2016460044998,Slight,2016-01-28,Thursday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,11:59:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
11721,2016460045564,Serious,2016-01-27,Wednesday,Daylight,1,0,5,Kent,Wet or damp,Dual carriageway,None,40,08:40:00,Rural,Raining no high winds,46 - 55,Male,46 - 55_Male,9
11725,2016460046214,Slight,2016-02-15,Monday,Darkness - lighting unknown,1,0,0,Kent,Dry,Single carriageway,None,60,17:20:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11731,2016460047801,Slight,2016-02-24,Wednesday,Daylight,2,0,0,Kent,Dry,Single carriageway,None,30,16:31:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
11734,2016460048613,Slight,2016-02-26,Friday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,08:00:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
11740,2016460049326,Slight,2016-01-07,Thursday,Darkness - no lighting,1,0,0,Kent,Wet or damp,Single carriageway,None,30,17:00:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11744,2016460049578,Serious,2016-02-23,Tuesday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,60,09:49:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
11747,2016460050355,Slight,2016-02-24,Wednesday,Daylight,1,0,8,Kent,Dry,Single carriageway,None,30,13:35:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11767,2016460054247,Slight,2016-03-11,Friday,Darkness - no lighting,1,0,0,Kent,Dry,Single carriageway,None,60,21:25:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
11768,2016460054261,Slight,2016-03-25,Friday,Darkness - lighting unknown,1,0,0,Kent,Dry,Single carriageway,None,30,19:55:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
11774,2016460055468,Slight,2016-03-07,Monday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,60,07:30:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
11778,2016460056103,Serious,2016-03-30,Wednesday,Daylight,1,0,8,Kent,Dry,Single carriageway,None,30,10:10:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
11793,2016460061166,Slight,2016-04-19,Tuesday,Darkness - lights lit,1,0,0,Kent,Dry,Single carriageway,None,30,17:00:00,Rural,Fine no high winds,66 - 75,Female,66 - 75_Female,9
11796,2016460061662,Slight,2016-04-13,Wednesday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,07:30:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11806,2016460064121,Slight,2016-04-28,Thursday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,08:45:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
11824,2016460068639,Serious,2016-05-16,Monday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,60,16:45:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
11825,2016460068751,Slight,2016-05-17,Tuesday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,60,16:30:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
11841,2016460072955,Serious,2016-04-14,Thursday,Daylight,1,0,4,Kent,Dry,Single carriageway,None,30,17:27:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
11855,2016460077438,Slight,2016-06-13,Monday,Daylight,1,0,0,Kent,Dry,Dual carriageway,None,30,13:45:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11861,2016460079027,Serious,2016-06-03,Friday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,60,12:00:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
11866,2016460081346,Slight,2016-06-26,Sunday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,14:00:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
11869,2016460082143,Slight,2016-05-12,Thursday,Daylight,2,0,0,Kent,Dry,Single carriageway,None,30,15:30:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
11873,2016460083072,Serious,2016-07-01,Friday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,15:40:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
11876,2016460083674,Serious,2016-07-01,Friday,Daylight,1,0,4,Kent,Dry,Dual carriageway,None,40,15:38:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
11882,2016460085868,Slight,2016-07-02,Saturday,Daylight,1,0,0,Kent,Wet or damp,Single carriageway,None,30,15:55:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
11891,2016460087157,Slight,2016-07-08,Friday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,40,15:20:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
11913,2016460093126,Slight,2016-07-29,Friday,Daylight,1,0,5,Kent,Dry,Single carriageway,None,30,16:10:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11916,2016460095039,Slight,2016-08-09,Tuesday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,40,17:45:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
11918,2016460095225,Slight,2016-07-23,Saturday,Daylight,1,0,0,Kent,Wet or damp,Single carriageway,None,30,19:18:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
11925,2016460096717,Slight,2016-08-13,Saturday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,12:15:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
11927,2016460097447,Serious,2016-08-07,Sunday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,60,07:43:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
11931,2016460099120,Slight,2016-08-18,Thursday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,09:02:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
11932,2016460099544,Slight,2016-08-19,Friday,Daylight,1,0,0,Kent,Wet or damp,Single carriageway,None,30,16:25:00,Rural,Raining no high winds,21 - 25,Male,21 - 25_Male,9
11938,2016460101274,Slight,2016-08-25,Thursday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,11:04:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
11944,2016460103235,Slight,2016-09-02,Friday,Daylight,1,2,0,Kent,Wet or damp,Single carriageway,None,30,14:35:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
11956,2016460106215,Slight,2016-09-12,Monday,Daylight,1,0,0,Kent,Dry,Roundabout,None,30,06:50:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
11969,2016460110013,Serious,2016-09-27,Tuesday,Darkness - lighting unknown,1,0,0,Kent,Dry,Single carriageway,None,40,19:16:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
11977,2016460111476,Slight,2016-09-26,Monday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,16:30:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
11982,2016460112644,Serious,2016-09-23,Friday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,15:30:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
11989,2016460114163,Serious,2016-09-30,Friday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,40,07:40:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
11992,2016460114657,Slight,2016-10-05,Wednesday,Daylight,1,0,1,Kent,Dry,Single carriageway,None,30,15:45:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
11993,2016460115222,Slight,2016-10-03,Monday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,07:50:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
12001,2016460116930,Slight,2016-10-11,Tuesday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,15:20:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
12005,2016460118292,Slight,2016-10-17,Monday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,11:20:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
12010,2016460119192,Slight,2016-10-18,Tuesday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,16:35:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
12012,2016460120109,Serious,2016-10-19,Wednesday,Darkness - no lighting,2,0,0,Kent,Dry,Dual carriageway,None,70,00:40:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
12019,2016460123366,Serious,2016-10-25,Tuesday,Darkness - lights lit,1,0,0,Kent,Dry,Single carriageway,None,40,19:30:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
12021,2016460123526,Slight,2016-10-31,Monday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,19:00:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
12033,2016460127107,Slight,2016-11-02,Wednesday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,07:15:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
12038,2016460128444,Slight,2016-11-09,Wednesday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,07:32:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
12042,2016460129579,Slight,2016-11-06,Sunday,Darkness - lights lit,1,0,5,Kent,Wet or damp,Single carriageway,None,30,16:59:00,Rural,Raining no high winds,46 - 55,Male,46 - 55_Male,9
12046,2016460130124,Serious,2016-11-19,Saturday,Daylight,2,0,0,Kent,Dry,Single carriageway,None,60,09:30:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
12050,2016460131478,Serious,2016-11-18,Friday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,14:05:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
12063,2016460133412,Fatal,2016-12-04,Sunday,Darkness - no lighting,1,0,0,Kent,Wet or damp,Dual carriageway,None,70,03:05:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
12087,2016460138714,Slight,2016-12-14,Wednesday,Daylight,1,0,0,Kent,Dry,Dual carriageway,None,30,12:45:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
12088,2016460138955,Slight,2016-12-08,Thursday,Daylight,1,0,1,Kent,Dry,Single carriageway,None,30,08:19:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
12090,2016460138991,Slight,2016-12-03,Saturday,Darkness - lights lit,1,0,1,Kent,Dry,Single carriageway,None,30,16:46:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
12093,2016460139665,Serious,2016-12-16,Friday,Darkness - no lighting,1,0,0,Kent,Wet or damp,Single carriageway,None,30,23:30:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
12102,2016460140621,Slight,2016-12-16,Friday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,10:55:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
12113,2016460142851,Serious,2016-12-31,Saturday,Darkness - lights lit,1,0,4,Kent,Wet or damp,Single carriageway,None,20,20:30:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
12120,2016460144192,Serious,2016-12-21,Wednesday,Darkness - no lighting,1,0,0,Kent,Wet or damp,Single carriageway,None,30,18:40:00,Rural,Raining no high winds,46 - 55,Male,46 - 55_Male,9
12131,2016460265445,Serious,2016-01-04,Monday,Darkness - no lighting,1,0,0,Kent,Wet or damp,Dual carriageway,None,60,16:42:00,Rural,Raining no high winds,36 - 45,Male,36 - 45_Male,9
12132,2016460265498,Serious,2016-01-04,Monday,Darkness - lights unlit,1,0,0,Kent,Wet or damp,Single carriageway,None,30,17:30:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
12139,2016460265773,Slight,2016-01-06,Wednesday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,13:10:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
12143,2016460265843,Slight,2016-01-14,Thursday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,50,08:20:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
12146,2016460265897,Slight,2016-01-17,Sunday,Daylight,1,0,4,Kent,Dry,Single carriageway,None,30,12:57:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
12149,2016460265934,Slight,2016-01-18,Monday,Daylight,1,0,0,Kent,Dry,Single carriageway,None,30,15:15:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
12154,2016471600101,Slight,2016-01-03,Sunday,Daylight,1,0,4,Sussex,Wet or damp,Dual carriageway,None,40,13:50:00,Rural,Raining no high winds,46 - 55,Male,46 - 55_Male,9
12169,2016471600337,Slight,2016-01-15,Friday,Daylight,1,0,0,Sussex,Dry,Single carriageway,None,60,15:45:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
12172,2016471600372,Serious,2016-01-18,Monday,Darkness - no lighting,1,0,0,Sussex,Frost or ice,Single carriageway,None,40,17:15:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
12178,2016471600425,Slight,2016-01-07,Thursday,Daylight,1,0,0,Sussex,Dry,Single carriageway,None,30,12:20:00,Rural,Fine + high winds,36 - 45,Male,36 - 45_Male,9
12183,2016471600506,Slight,2016-01-22,Friday,Daylight,1,0,8,Sussex,Wet or damp,Single carriageway,None,20,07:30:00,Rural,Raining no high winds,36 - 45,Male,36 - 45_Male,9
12192,2016471600586,Slight,2016-01-25,Monday,Daylight,1,0,1,Sussex,Dry,One way street,None,30,11:05:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
12211,2016471600887,Slight,2016-02-12,Friday,Darkness - lighting unknown,1,0,4,Sussex,Dry,Single carriageway,None,20,17:28:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
12239,2016471601476,Fatal,2016-03-11,Friday,Darkness - no lighting,1,0,8,Sussex,Dry,Dual carriageway,None,70,19:12:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
12282,2016471602495,Fatal,2016-04-29,Friday,Daylight,2,0,4,Sussex,Dry,Dual carriageway,None,50,15:10:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
12299,2016471602922,Slight,2016-05-15,Sunday,Daylight,1,0,0,Sussex,Dry,Single carriageway,None,40,14:00:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
12317,2016471603378,Slight,2016-06-08,Wednesday,Daylight,1,0,0,Sussex,Dry,Single carriageway,None,30,07:27:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
12319,2016471603450,Serious,2016-06-09,Thursday,Darkness - lights lit,1,0,0,Sussex,Dry,Single carriageway,None,30,23:57:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
12321,2016471603489,Serious,2016-06-11,Saturday,Daylight,1,0,0,Sussex,Dry,Single carriageway,None,60,13:56:00,Rural,Fine no high winds,66 - 75,Female,66 - 75_Female,9
12322,2016471603528,Slight,2016-06-10,Friday,Daylight,1,0,8,Sussex,Dry,Single carriageway,None,30,17:20:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
12323,2016471603568,Serious,2016-06-14,Tuesday,Daylight,1,0,0,Sussex,Dry,One way street,None,30,12:25:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
12337,2016471603902,Slight,2016-06-29,Wednesday,Daylight,1,0,1,Sussex,Dry,Single carriageway,None,30,08:30:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
